Date,series ,open,high,low,PREV. CLOSE ,ltp ,close,vwap ,52W H,52W L,VOLUME,VALUE ,No of trades 
2022-05-05,EQ,18310.15,18378.40,17506.00,18087.75,17565.05,17603.75,17753.25,20609.15,16272.65,63313.00,1124011341.25,23363.00
2022-05-04,EQ,18281.10,18472.10,17970.65,18440.55,18123.75,18087.75,18168.31,20609.15,16272.65,60857.00,1105668791.80,21038.00
2022-05-02,EQ,18269.00,18480.00,18210.00,18330.30,18352.70,18440.55,18351.72,20609.15,16272.65,41597.00,763376323.95,13078.00
2022-04-29,EQ,18410.00,18665.60,18265.80,18427.70,18301.15,18330.30,18473.71,20609.15,16255.00,63398.00,1171196086.25,19091.00
2022-04-28,EQ,18238.50,18534.80,18175.05,18223.00,18356.00,18427.70,18418.28,20609.15,16255.00,78958.00,1454270312.45,20095.00
2022-04-27,EQ,18152.00,18465.70,18150.00,18415.75,18220.00,18223.00,18304.64,20609.15,16255.00,67430.00,1234281538.25,18185.00
2022-04-26,EQ,18300.00,18544.20,18200.00,18174.70,18420.00,18415.75,18368.74,20609.15,16255.00,70593.00,1296704312.25,22117.00
2022-04-25,EQ,17900.00,18350.00,17850.10,18187.75,18226.00,18174.70,18117.27,20609.15,16255.00,84507.00,1531036103.00,17311.00
2022-04-22,EQ,18040.10,18249.45,17832.10,18202.95,18184.30,18187.75,18066.68,20609.15,16255.00,108707.00,1963974125.10,18939.00
2022-04-21,EQ,18051.00,18567.90,17751.00,18305.20,18175.00,18202.95,18152.06,20609.15,16255.00,185341.00,3364320558.05,41982.00
2022-04-20,EQ,18198.90,18418.95,17989.95,17948.60,18273.30,18305.20,18277.14,20609.15,16255.00,88177.00,1611623005.70,19595.00
2022-04-19,EQ,18540.50,18725.00,17832.25,18561.50,18150.00,17948.60,18257.73,20609.15,16255.00,65942.00,1203950922.65,16659.00
2022-04-18,EQ,18300.00,18686.00,18300.00,18382.40,18517.40,18561.50,18516.22,20609.15,16255.00,53773.00,995672516.55,16480.00
2022-04-13,EQ,18475.00,18549.00,18250.00,18417.80,18281.00,18382.40,18395.81,20609.15,16255.00,27330.00,502757384.15,9531.00
2022-04-12,EQ,18275.30,18499.00,18222.50,18426.35,18430.00,18417.80,18404.35,20609.15,16255.00,54900.00,1010398545.70,14631.00
2022-04-11,EQ,18418.00,18520.25,18213.00,18452.80,18430.00,18426.35,18398.19,20609.15,16255.00,37669.00,693041251.25,11592.00
2022-04-08,EQ,18152.00,18496.00,18069.65,18188.40,18414.45,18452.80,18342.21,20609.15,16255.00,34281.00,628789234.95,10208.00
2022-04-07,EQ,18150.00,18250.00,17985.00,18216.75,18160.00,18188.40,18155.15,20609.15,16255.00,37487.00,680582195.70,11648.00
2022-04-06,EQ,17975.00,18260.00,17863.00,18023.20,18200.00,18216.75,18080.69,20609.15,16255.00,47058.00,850841167.35,14314.00
2022-04-05,EQ,17826.00,18060.00,17718.40,17820.15,17983.15,18023.20,17939.43,20609.15,16255.00,39782.00,713666335.95,13557.00
2022-04-04,EQ,17610.00,17866.50,17462.05,17557.20,17770.00,17820.15,17706.27,20609.15,16255.00,39784.00,704426310.50,13200.00
2022-04-01,EQ,17380.55,17607.70,17250.00,17380.55,17553.00,17557.20,17439.36,20609.15,16255.00,31159.00,543393040.50,9431.00
2022-03-31,EQ,17250.00,17433.80,17202.90,17298.00,17344.00,17380.55,17354.35,20609.15,16255.00,62281.00,1080846537.45,17502.00
2022-03-30,EQ,17108.00,17347.55,17022.60,16921.90,17250.00,17298.00,17192.76,20609.15,16255.00,74970.00,1288941152.75,20435.00
2022-03-29,EQ,16900.00,16999.95,16820.00,16860.05,16970.00,16921.90,16907.98,20609.15,16255.00,83759.00,1416195158.35,24036.00
2022-03-28,EQ,17250.00,17348.95,16790.00,17161.20,16860.00,16860.05,16878.80,20609.15,16255.00,80111.00,1352177159.00,27627.00
2022-03-25,EQ,17478.00,17478.00,17075.00,17408.10,17188.00,17161.20,17184.98,20609.15,16116.00,53217.00,914533081.65,20378.00
2022-03-24,EQ,17328.00,17500.00,17260.00,17344.20,17345.00,17408.10,17389.03,20609.15,16116.00,43181.00,750875690.30,14335.00
2022-03-23,EQ,17535.00,17550.00,17261.00,17429.25,17375.00,17344.20,17432.19,20609.15,16116.00,59279.00,1033362908.60,22676.00
2022-03-22,EQ,17727.00,17869.95,17253.65,17876.45,17402.00,17429.25,17382.57,20609.15,16116.00,140224.00,2437452817.35,39048.00
2022-03-21,EQ,18350.00,18370.00,17813.50,18284.20,17851.35,17876.45,18019.30,20609.15,16116.00,40335.00,726808406.15,13623.00
2022-03-17,EQ,17785.95,18374.85,17785.95,17823.40,18300.00,18284.20,18109.96,20609.15,16070.00,100890.00,1827113798.75,21152.00
2022-03-16,EQ,17610.00,17885.50,17471.00,17461.60,17760.00,17823.40,17689.22,20609.15,16070.00,48390.00,855981163.55,14376.00
2022-03-15,EQ,17420.00,17560.00,17245.05,17367.20,17482.40,17461.60,17416.20,20609.15,16070.00,62211.00,1083479211.80,20277.00
2022-03-14,EQ,17477.45,17477.45,17158.00,17327.45,17420.15,17367.20,17292.34,20609.15,16070.00,38665.00,668608328.95,13474.00
2022-03-11,EQ,17600.00,17618.05,17230.00,17649.10,17345.00,17327.45,17399.52,20609.15,16070.00,73279.00,1275019354.40,19006.00
2022-03-10,EQ,17300.00,17685.25,17221.00,17145.60,17580.00,17649.10,17484.60,20609.15,16070.00,66489.00,1162533632.85,19804.00
2022-03-09,EQ,17380.00,17380.00,17065.65,17263.30,17150.00,17145.60,17155.87,20609.15,16070.00,71122.00,1220159610.80,22806.00
2022-03-08,EQ,17300.00,17530.00,16965.00,17342.05,17190.00,17263.30,17215.35,20609.15,16070.00,97724.00,1682353309.35,34359.00
2022-03-07,EQ,17100.00,17407.75,17040.00,17391.85,17272.20,17342.05,17270.14,20609.15,16070.00,66542.00,1149189520.75,19851.00
2022-03-04,EQ,17300.00,17544.05,17021.00,17436.50,17408.50,17391.85,17339.72,20609.15,16070.00,51705.00,896550035.15,16867.00
2022-03-03,EQ,17880.00,17880.00,17389.55,17844.60,17446.00,17436.50,17579.73,20609.15,16070.00,66964.00,1177209238.75,18599.00
2022-03-02,EQ,17600.00,17889.40,17457.05,17639.15,17811.50,17844.60,17671.73,20609.15,16070.00,86631.00,1530919582.05,27637.00
2022-02-28,EQ,17700.00,17769.30,17330.00,17715.10,17582.05,17639.15,17482.43,20609.15,16070.00,157873.00,2760004438.05,30738.00
2022-02-25,EQ,17800.00,17894.95,17600.00,17744.75,17710.00,17715.10,17720.11,20609.15,16002.10,80989.00,1435134291.80,21148.00
2022-02-24,EQ,17730.00,17968.70,17560.00,17926.65,17750.00,17744.75,17707.23,20609.15,16002.10,112105.00,1985068653.50,27311.00
2022-02-23,EQ,18111.00,18209.55,17835.00,18111.00,17903.00,17926.65,18008.34,20609.15,16002.10,59248.00,1066958104.75,15596.00
2022-02-22,EQ,17985.00,18193.35,17739.65,18106.10,18009.30,18111.00,18031.65,20609.15,16002.10,63087.00,1137562699.00,18596.00
2022-02-21,EQ,17977.00,18160.00,17825.00,18009.30,18079.85,18106.10,18012.73,20609.15,16002.10,37036.00,667119422.25,12254.00
2022-02-18,EQ,17988.00,18232.40,17811.10,18126.00,17972.00,18009.30,18038.88,20609.15,16002.10,96328.00,1737649191.80,21607.00
2022-02-17,EQ,18400.00,18400.00,17960.15,18223.80,18099.00,18126.00,18208.14,20609.15,16002.10,113840.00,2072814563.40,28118.00
2022-02-16,EQ,18167.00,18397.40,18033.50,18187.10,18250.00,18223.80,18205.65,20609.15,16002.10,40410.00,735690154.00,13070.00
2022-02-15,EQ,17670.25,18323.25,17571.45,17670.25,18175.00,18187.10,18088.64,20609.15,16002.10,50170.00,907507222.30,17436.00
2022-02-14,EQ,17716.00,17800.25,17429.80,17815.20,17628.70,17670.25,17644.77,20609.15,16002.10,42917.00,757260710.80,18305.00
2022-02-11,EQ,18135.00,18135.00,17620.00,18139.85,17836.35,17815.20,17738.63,20609.15,16002.10,95980.00,1702553348.20,31410.00
2022-02-10,EQ,18101.00,18212.90,18010.00,18135.05,18113.55,18139.85,18112.85,20609.15,16002.10,50422.00,913286230.05,17146.00
2022-02-09,EQ,18090.00,18237.15,18021.45,18087.15,18164.15,18135.05,18114.99,20609.15,16002.10,48243.00,873921395.95,16014.00
2022-02-08,EQ,18205.00,18214.25,17990.00,18072.75,18082.00,18087.15,18072.26,20609.15,16002.10,39385.00,711776122.80,15260.00
2022-02-07,EQ,18331.65,18420.00,17911.00,18331.65,18078.00,18072.75,18066.75,20609.15,16002.10,48469.00,875677165.95,17590.00
2022-02-04,EQ,18400.00,18400.00,18202.80,18306.60,18365.00,18331.65,18324.06,20609.15,16002.10,44924.00,823190147.50,15444.00
2022-02-03,EQ,18420.00,18579.65,18261.10,18500.65,18297.00,18306.60,18337.53,20609.15,16002.10,34354.00,629967558.90,14607.00
2022-02-02,EQ,18820.00,18850.00,18440.65,18671.70,18515.00,18500.65,18538.39,20609.15,16002.10,60416.00,1120015360.30,16971.00
2022-02-01,EQ,18600.00,18778.20,18421.00,18521.55,18704.45,18671.70,18655.34,20609.15,16002.10,26791.00,499795149.15,12821.00
2022-01-31,EQ,18428.00,18639.90,18428.00,18384.40,18480.45,18521.55,18533.16,20609.15,16002.10,29761.00,551565505.30,13216.00
2022-01-28,EQ,18400.00,18649.00,18328.25,18385.45,18389.05,18384.40,18475.21,20609.15,16002.10,37423.00,691397733.60,13301.00
2022-01-27,EQ,18550.00,18790.00,18217.75,18790.75,18350.00,18385.45,18393.95,20609.15,16002.10,54259.00,998037250.85,22068.00
2022-01-25,EQ,18573.15,18884.05,18312.95,18717.75,18792.00,18790.75,18631.68,20609.15,16002.10,57880.00,1078401632.35,18446.00
2022-01-24,EQ,18974.25,19040.00,18600.00,18974.25,18660.00,18717.75,18847.41,20609.15,16002.10,53437.00,1007149151.25,18324.00
2022-01-21,EQ,18660.00,19062.25,18610.05,18734.10,18945.05,18974.25,18784.78,20609.15,16002.10,55241.00,1037689928.40,16307.00
2022-01-20,EQ,18800.00,19080.00,18605.05,18937.00,18776.85,18734.10,18834.75,20609.15,16002.10,79056.00,1489000243.65,25578.00
2022-01-19,EQ,19370.00,19444.95,18572.10,19379.60,19017.35,18937.00,19043.44,20609.15,16002.10,82383.00,1568855709.20,17885.00
2022-01-18,EQ,19282.00,19450.00,19188.00,19333.20,19409.15,19379.60,19289.51,20609.15,16002.10,36208.00,698434565.85,13359.00
2022-01-17,EQ,19400.00,19515.00,19111.10,19400.15,19294.45,19333.20,19335.72,20609.15,16002.10,36403.00,703878255.40,11891.00
2022-01-14,EQ,19714.40,19719.35,19270.00,19714.40,19392.00,19400.15,19403.52,20609.15,16002.10,37190.00,721616763.00,13171.00
2022-01-13,EQ,19750.00,19750.00,19600.00,19707.10,19750.00,19714.40,19660.58,20609.15,16002.10,35383.00,695650220.85,12027.00
2022-01-12,EQ,19850.00,19850.00,19660.00,19761.95,19698.05,19707.10,19731.90,20609.15,16002.10,23711.00,467863091.85,8532.00
2022-01-11,EQ,19550.00,19825.00,19550.00,19708.00,19761.10,19761.95,19729.36,20609.15,16002.10,31788.00,627156843.70,12033.00
2022-01-10,EQ,19903.00,19968.90,19679.05,19902.85,19700.00,19708.00,19750.74,20609.15,16002.10,20617.00,407201092.55,8270.00
2022-01-07,EQ,19650.50,19960.00,19587.05,19647.55,19919.85,19902.85,19767.93,20609.15,16002.10,48983.00,968292413.85,12881.00
2022-01-06,EQ,19750.10,19935.75,19535.00,19935.75,19621.00,19647.55,19680.66,20609.15,16002.10,30709.00,604373258.40,10011.00
2022-01-05,EQ,19874.00,20025.00,19829.10,19889.05,19941.00,19935.75,19940.79,20609.15,16002.10,32432.00,646719860.20,10758.00
2022-01-04,EQ,19678.00,19947.80,19628.05,19677.95,19913.00,19889.05,19826.35,20609.15,16002.10,35034.00,694596483.15,10300.00
2022-01-03,EQ,19695.00,19814.00,19638.05,19705.70,19687.95,19677.95,19719.15,20609.15,16002.10,25869.00,510114577.15,9311.00
2021-12-31,EQ,19375.00,19814.95,19350.20,19406.55,19690.00,19705.70,19646.78,20609.15,16002.10,39887.00,783651172.65,13048.00
2021-12-30,EQ,19390.00,19585.00,19323.20,19399.65,19361.05,19406.55,19449.24,20609.15,16002.10,39868.00,775402101.40,13134.00
2021-12-29,EQ,19355.00,19451.00,19251.55,19355.00,19440.00,19399.65,19370.42,20609.15,16002.10,29269.00,566952848.35,8172.00
2021-12-28,EQ,19350.00,19468.55,19235.00,19302.35,19339.90,19355.00,19375.06,20609.15,16002.10,21049.00,407825679.25,6825.00
2021-12-27,EQ,19186.00,19400.00,19099.45,19224.20,19331.70,19302.35,19275.82,20609.15,16002.10,26588.00,512505433.05,8469.00
2021-12-24,EQ,19208.55,19434.05,19171.10,19208.55,19186.15,19224.20,19301.28,20609.15,16002.10,34220.00,660489760.05,11193.00
2021-12-23,EQ,19295.00,19299.95,19155.00,19190.60,19171.00,19208.55,19216.13,20609.15,16002.10,47569.00,914091966.30,14680.00
2021-12-22,EQ,19230.00,19339.95,19012.30,19220.50,19170.00,19190.60,19141.18,20609.15,16002.10,36612.00,700796857.45,12195.00
2021-12-21,EQ,18987.00,19285.95,18900.05,18881.25,19250.00,19220.50,19156.00,20609.15,16002.10,34678.00,664291818.50,12770.00
2021-12-20,EQ,19000.00,19068.20,18600.00,19079.65,18906.00,18881.25,18871.16,20609.15,16002.10,71310.00,1345702664.25,21168.00
2021-12-17,EQ,19115.05,19233.05,19000.00,19257.15,19021.00,19079.65,19104.83,20609.15,16002.10,54278.00,1036972148.65,15683.00
2021-12-16,EQ,19205.00,19315.35,19125.40,19203.10,19261.45,19257.15,19237.12,20609.15,16002.10,40417.00,777506832.60,14364.00
2021-12-15,EQ,19151.05,19303.10,19050.00,19238.80,19100.00,19203.10,19200.18,20609.15,16002.10,64909.00,1246264564.25,14388.00
2021-12-14,EQ,18953.10,19322.95,18913.40,18982.00,19197.90,19238.80,19186.71,20609.15,16002.10,69067.00,1325168390.55,20105.00
2021-12-13,EQ,19220.20,19349.50,18924.00,19270.25,18967.00,18982.00,19035.46,20609.15,16002.10,54490.00,1037242033.90,13093.00
2021-12-10,EQ,19221.00,19310.00,19030.45,19284.75,19219.00,19270.25,19181.05,20609.15,16002.10,39449.00,756673261.80,13019.00
2021-12-09,EQ,19500.00,19549.00,19162.45,19479.10,19260.00,19284.75,19273.28,20609.15,16002.10,40522.00,780992014.45,11955.00
2021-12-08,EQ,19225.05,19524.95,19225.05,19344.25,19469.70,19479.10,19417.57,20609.15,16002.10,33578.00,652003224.25,12911.00
2021-12-07,EQ,19226.00,19443.65,18976.00,19016.50,19254.90,19344.25,19252.62,20609.15,16002.10,70429.00,1355942889.25,21705.00
2021-12-06,EQ,19400.00,19415.60,18929.15,19321.35,18966.10,19016.50,19101.14,20609.15,16002.10,34927.00,667145383.70,9247.00
2021-12-03,EQ,19402.20,19498.80,19137.00,19503.20,19320.00,19321.35,19305.46,20609.15,16002.10,75448.00,1456558671.70,19384.00
2021-12-02,EQ,19397.80,19650.00,19226.75,19397.80,19485.20,19503.20,19491.39,20609.15,16002.10,48600.00,947281406.85,18075.00
2021-12-01,EQ,19210.00,19449.90,19161.90,19152.55,19372.40,19397.80,19385.20,20609.15,16002.10,54812.00,1062541542.95,15367.00
2021-11-30,EQ,19000.40,19424.90,18935.45,19000.40,19100.00,19152.55,19177.46,20609.15,16002.10,169780.00,3255950004.40,36686.00
2021-11-29,EQ,19050.00,19162.30,18800.00,19222.25,18930.00,19000.40,19000.71,20609.15,16002.10,48107.00,914067376.35,16913.00
2021-11-26,EQ,19148.85,19434.10,18982.50,19178.05,19250.00,19222.25,19242.89,20609.15,16002.10,56441.00,1086088195.65,17055.00
2021-11-25,EQ,19085.00,19210.00,18905.70,19086.90,19190.00,19178.05,19089.30,20609.15,16002.10,29745.00,567811095.40,9297.00
2021-11-24,EQ,19200.00,19290.00,18950.00,19181.55,19050.00,19086.90,19169.66,20609.15,16002.10,34355.00,658573666.70,11516.00
2021-11-23,EQ,18996.00,19246.40,18904.70,18995.35,19190.00,19181.55,19137.44,20609.15,16002.10,36960.00,707319782.75,13246.00
2021-11-22,EQ,19413.50,19565.85,18832.50,19405.50,19000.00,18995.35,19169.00,20609.15,16002.10,44138.00,846081184.50,14143.00
2021-11-18,EQ,19400.00,19488.80,19280.05,19477.05,19388.15,19405.50,19408.85,20609.15,16002.10,41607.00,807544129.45,12266.00
2021-11-17,EQ,19404.00,19565.00,19363.00,19462.10,19428.10,19477.05,19483.61,20609.15,16002.10,54276.00,1057492615.20,14207.00
2021-11-16,EQ,19450.15,19599.00,19321.00,19476.60,19413.55,19462.10,19435.59,20609.15,16002.10,46120.00,896369495.15,13929.00
2021-11-15,EQ,19200.00,19499.00,19069.85,19142.45,19380.00,19476.60,19354.06,20609.15,16002.10,50833.00,983825066.65,14547.00
2021-11-12,EQ,18950.00,19259.20,18860.85,18854.00,19230.00,19142.45,19055.18,20609.15,16002.10,66512.00,1267398027.45,17184.00
2021-11-11,EQ,18950.00,18950.00,18670.05,18952.90,18898.00,18854.00,18798.68,20609.15,16002.10,41956.00,788717380.25,14724.00
2021-11-10,EQ,18947.90,19042.60,18800.00,18940.75,18881.25,18952.90,18925.67,20609.15,16002.10,38059.00,720292181.35,15051.00
2021-11-09,EQ,19016.95,19045.00,18801.05,19049.25,18890.00,18940.75,18917.28,20609.15,16002.10,43648.00,825701416.35,20083.00
2021-11-08,EQ,18949.00,19095.95,18680.00,18889.25,19037.00,19049.25,18917.86,20609.15,16002.10,43312.00,819370464.55,13524.00
2021-11-04,EQ,18900.00,18949.00,18811.90,18737.15,18904.90,18889.25,18887.25,20609.15,16002.10,6905.00,130416483.50,3058.00
2021-11-03,EQ,18860.00,18887.95,18561.00,18773.95,18800.00,18737.15,18714.32,20609.15,16002.10,44479.00,832394199.50,14227.00
2021-11-02,EQ,18901.00,19034.05,18639.55,18939.60,18780.00,18773.95,18828.20,20609.15,16002.10,34949.00,658026599.15,13838.00
2021-11-01,EQ,19098.90,19098.90,18735.95,19000.15,18917.00,18939.60,18912.43,20609.15,16002.10,42571.00,805121254.40,17673.00
2021-10-29,EQ,19000.00,19200.00,18758.15,18991.40,18965.00,19000.15,18938.88,20609.15,16002.10,49275.00,933213155.30,16009.00
2021-10-28,EQ,19010.00,19118.50,18853.50,19004.60,18910.55,18991.40,18976.13,20609.15,16002.10,31450.00,596799359.30,10057.00
2021-10-27,EQ,19197.30,19420.00,18911.55,19217.60,18970.00,19004.60,19156.09,20609.15,16002.10,52882.00,1013012464.00,18316.00
2021-10-26,EQ,18679.90,19280.00,18638.95,18696.25,19201.00,19217.60,19013.02,20609.15,16002.10,106658.00,2027890325.45,19827.00
2021-10-25,EQ,19000.00,19000.95,18604.35,19006.70,18682.00,18696.25,18714.70,20609.15,16002.10,54146.00,1013326103.55,15227.00
2021-10-22,EQ,19438.00,19438.00,18850.00,19233.15,18953.35,19006.70,19067.92,20609.15,15425.05,45515.00,867876203.90,12953.00
2021-10-21,EQ,19460.00,19680.00,19056.70,19277.65,19271.00,19233.15,19234.13,20609.15,15425.05,75962.00,1461062798.15,23098.00
2021-10-20,EQ,19300.00,20200.00,19050.45,19368.45,19269.00,19277.65,19511.19,20609.15,15425.05,217769.00,4248931938.15,54167.00
2021-10-19,EQ,19475.00,19732.05,19284.05,19438.45,19406.55,19368.45,19513.23,20609.15,15425.05,59302.00,1157173385.00,17193.00
2021-10-18,EQ,19600.00,19600.00,19220.00,19325.40,19400.00,19438.45,19385.39,20609.15,15425.05,56303.00,1091455469.15,16892.00
2021-10-14,EQ,19394.00,19428.75,19225.00,19320.65,19356.95,19325.40,19322.47,20609.15,15375.00,42190.00,815215211.25,11931.00
2021-10-13,EQ,19500.00,19605.05,19226.05,19415.70,19320.00,19320.65,19326.98,20609.15,15375.00,53925.00,1042207308.65,18140.00
2021-10-12,EQ,19068.90,19450.00,18970.05,19084.65,19424.50,19415.70,19211.63,20609.15,15375.00,72249.00,1388021149.45,19533.00
2021-10-11,EQ,19021.00,19195.50,19002.65,18986.45,19070.00,19084.65,19084.03,20609.15,15375.00,38802.00,740498465.15,12786.00
2021-10-08,EQ,19055.00,19179.95,18937.55,19045.65,19025.00,18986.45,19029.22,20609.15,15375.00,87246.00,1660223243.65,20170.00
2021-10-07,EQ,19200.80,19304.20,18955.35,19157.15,19040.00,19045.65,19125.64,20609.15,15375.00,47695.00,912197227.95,14455.00
2021-10-06,EQ,19444.90,19624.25,19078.00,19395.55,19103.80,19157.15,19288.89,20609.15,15375.00,72608.00,1400527410.40,17703.00
2021-10-05,EQ,19500.00,19587.05,19344.85,19492.95,19400.00,19395.55,19448.80,20609.15,15375.00,27328.00,531496810.00,8908.00
2021-10-04,EQ,19549.95,19650.00,19362.05,19549.95,19498.00,19492.95,19514.10,20609.15,15375.00,32796.00,639984544.45,10857.00
2021-10-01,EQ,19445.00,19644.95,19252.05,19445.55,19557.00,19549.95,19426.48,20609.15,15375.00,39869.00,774514189.95,14432.00
2021-09-30,EQ,19478.30,19589.95,19316.15,19506.75,19422.00,19445.55,19452.05,20609.15,15375.00,44373.00,863145912.80,15679.00
2021-09-29,EQ,19544.75,19700.00,19421.65,19544.75,19474.00,19506.75,19532.81,20609.15,15375.00,46295.00,904271318.45,12856.00
2021-09-28,EQ,19690.00,19718.65,19459.05,19642.20,19507.00,19544.75,19582.61,20609.15,15375.00,57686.00,1129642508.15,13626.00
2021-09-27,EQ,19900.00,19900.00,19601.10,19864.25,19624.00,19642.20,19695.95,20609.15,15375.00,45974.00,905501525.25,13776.00
2021-09-24,EQ,19927.00,19980.00,19800.00,19839.00,19845.00,19864.25,19866.36,20609.15,15100.00,41894.00,832281106.50,10943.00
2021-09-23,EQ,20000.00,20121.00,19820.00,19925.20,19844.00,19839.00,19914.92,20609.15,15100.00,53724.00,1069908941.55,14975.00
2021-09-22,EQ,20173.85,20173.85,19810.10,20189.55,19893.60,19925.20,19975.65,20609.15,15100.00,107523.00,2147841644.75,24079.00
2021-09-21,EQ,20200.00,20330.00,20002.15,20322.60,20138.85,20189.55,20228.64,20609.15,15100.00,108411.00,2193006829.60,18866.00
2021-09-20,EQ,20125.00,20386.00,20101.00,20175.70,20320.00,20322.60,20313.93,20609.15,15100.00,91513.00,1858988681.30,15906.00
2021-09-17,EQ,20155.00,20299.00,20100.05,20027.85,20227.00,20175.70,20209.46,20609.15,15100.00,95129.00,1922505727.15,16249.00
2021-09-16,EQ,20106.05,20241.70,19970.00,20119.20,20023.95,20027.85,20057.50,20609.15,15100.00,51265.00,1028247564.70,12144.00
2021-09-15,EQ,20369.85,20370.00,20087.90,20230.45,20120.00,20119.20,20183.63,20609.15,15100.00,37606.00,759025589.10,10487.00
2021-09-14,EQ,20450.00,20609.15,20180.00,20452.25,20242.00,20230.45,20303.84,20609.15,15100.00,59185.00,1201682652.25,16381.00
2021-09-13,EQ,20300.00,20500.00,20230.00,20457.20,20429.00,20452.25,20426.84,20530.00,15100.00,37503.00,766067825.90,13287.00
2021-09-09,EQ,19910.00,20525.00,19840.40,19839.60,20350.05,20457.20,20305.95,20530.00,15100.00,110361.00,2240984758.90,29693.00
2021-09-08,EQ,20300.00,20530.00,19785.00,20368.45,19900.00,19839.60,19938.08,20530.00,15100.00,172373.00,3436786105.70,31670.00
2021-09-07,EQ,20166.15,20392.70,20166.15,20223.20,20310.00,20368.45,20331.27,20392.70,15100.00,34153.00,694373778.00,12503.00
2021-09-06,EQ,20260.15,20348.00,20160.00,20266.65,20177.00,20223.20,20242.42,20348.00,15100.00,34069.00,689639066.75,9136.00
2021-09-03,EQ,20250.00,20343.00,20101.05,20240.60,20210.15,20266.65,20230.60,20343.00,15100.00,46978.00,950393028.35,15547.00
2021-09-02,EQ,19874.00,20290.00,19761.00,19826.85,20242.00,20240.60,20073.17,20325.00,15100.00,78577.00,1577289283.50,23048.00
2021-09-01,EQ,19746.80,19890.00,19552.10,19467.75,19805.00,19826.85,19745.62,20325.00,15100.00,104843.00,2070190507.70,24952.00
2021-08-31,EQ,19745.00,19839.95,19350.00,19742.25,19500.00,19467.75,19507.43,20325.00,15100.00,227370.00,4435404577.05,30946.00
2021-08-30,EQ,20050.00,20122.50,19684.25,19957.35,19736.00,19742.25,19837.55,20325.00,15100.00,133958.00,2657399096.45,19788.00
2021-08-27,EQ,20100.00,20100.00,19896.00,20052.70,19967.00,19957.35,19961.28,20325.00,15100.00,35104.00,700720658.10,11745.00
2021-08-26,EQ,19974.95,20119.70,19805.55,19909.85,20030.00,20052.70,19969.76,20325.00,15100.00,63204.00,1262168983.20,17070.00
2021-08-25,EQ,19786.00,20325.00,19786.00,19779.85,19848.95,19909.85,20048.41,20325.00,15100.00,100159.00,2008028220.20,29716.00
2021-08-24,EQ,20100.00,20199.00,19665.00,20021.05,19740.00,19779.85,19807.84,20199.00,15100.00,83084.00,1645714204.15,20985.00
2021-08-23,EQ,19700.00,20095.00,19557.65,19571.25,19967.00,20021.05,19826.35,20095.00,15100.00,148742.00,2949011032.85,37712.00
2021-08-20,EQ,18555.25,19641.10,18555.25,18911.00,19500.00,19571.25,19256.26,19641.10,15100.00,143107.00,2755705230.55,32493.00
2021-08-18,EQ,18751.00,18969.00,18750.05,18732.55,18912.40,18911.00,18850.04,18969.00,15100.00,39988.00,753775223.30,12592.00
2021-08-17,EQ,18350.00,18797.45,18301.40,18295.25,18726.00,18732.55,18584.23,18844.00,15100.00,75201.00,1397552395.35,22270.00
2021-08-16,EQ,18269.55,18499.00,18177.15,18269.55,18338.95,18295.25,18349.69,18844.00,15100.00,44971.00,825203704.55,11967.00
2021-08-13,EQ,18199.70,18290.05,18131.70,18133.85,18255.00,18269.55,18237.06,18844.00,15100.00,41123.00,749962655.90,15851.00
2021-08-12,EQ,18180.80,18247.95,18080.00,18167.80,18110.00,18133.85,18159.89,18844.00,15100.00,24494.00,444808467.05,8851.00
2021-08-11,EQ,18315.00,18315.00,18025.35,18273.30,18132.00,18167.80,18150.27,18844.00,15100.00,34985.00,634987265.35,10333.00
2021-08-10,EQ,18210.00,18370.70,18085.10,18202.30,18230.00,18273.30,18265.26,18844.00,15100.00,61467.00,1122710539.95,18308.00
2021-08-09,EQ,18070.00,18235.00,18020.65,18020.65,18200.00,18202.30,18156.72,18844.00,15100.00,30636.00,556249264.80,10025.00
2021-08-06,EQ,18200.00,18208.00,17980.00,18208.75,18057.90,18020.65,18026.49,18844.00,15100.00,38374.00,691748692.15,12803.00
2021-08-05,EQ,18150.00,18284.10,18002.00,18057.35,18165.20,18208.75,18144.77,18844.00,15100.00,37964.00,688848182.40,11145.00
2021-08-04,EQ,18294.10,18349.95,18017.10,18284.10,18049.00,18057.35,18144.62,18844.00,15100.00,40822.00,740699744.65,12803.00
2021-08-03,EQ,17670.20,18380.00,17654.00,17714.65,18298.05,18284.10,18073.56,18844.00,15100.00,63128.00,1140947390.10,18985.00
2021-08-02,EQ,17795.80,17900.80,17675.00,17702.65,17701.00,17714.65,17774.12,18844.00,15100.00,31974.00,568309781.30,11227.00
2021-07-30,EQ,17914.75,17955.95,17655.05,17914.75,17740.00,17702.65,17773.89,18844.00,15100.00,83370.00,1481809548.45,23296.00
2021-07-29,EQ,17950.00,18200.00,17780.00,18022.55,17950.00,17914.75,17898.93,18844.00,15100.00,135536.00,2425949002.75,30066.00
2021-07-28,EQ,18334.00,18334.00,17901.00,18226.10,18000.00,18022.55,18074.70,18844.00,15100.00,87637.00,1584012203.60,20077.00
2021-07-27,EQ,18012.00,18449.00,17972.50,18101.35,18200.00,18226.10,18253.78,18844.00,15100.00,139157.00,2540141919.50,25782.00
